1 2 3 4 5 6
293 1215 125 2093 2225 На_картинке_ТОДИС._Колючий_ли_он?
296 1211 160 2152 2192 Вы_видите_ЛИРОХ._Очищен_ли_он?
291 1215 123 2091 2172 Вот_ТОДИС._Он_разрезанный?
296 1203 64 2192 2032 Вы_видите_КОКОС._Он_мягкий?
165 1206 1308 2005 2057 _Влажный_ли_БАНАН?
291 1207 43 2011 2172 Вот_ФИНИК._Он_скользкий?
257 1216 1308 2002 2113 _Белый_ли_внутри_XXXXX?
209 1204 1307 2049 2029 _С_ботвой_ли_XXXXX?
181 1208 1309 2021 2032 _Плоский_ли_XXXXX?
231 1212 1309 2071 2013 _Увядший_ли_XXXXX?
184 1208 1308 2014 2024 _Легкий_ли_XXXXX?
193 1202 1308 2042 2033 _Старый_ли_ЛИМОН?
214 1204 1310 2054 2026 _Пышный_ли_XXXXX?
294 1201 94 2062 2203 На_мониторе_XXXXX._Он_спелый?
292 1211 156 2148 2180 Это_ЛИРОХ._Цельный_ли_он?
289 1201 89 2159 2057 На_экране_XXXXX._Целый_ли_он?
242 1214 1309 2054 2082 _Надломан_ли_ГОНИК?
226 1212 1307 2030 2066 _С_веточкой_ли_XXXXX?
295 1205 79 2195 2047 Перед_Вами_XXXXX._Блестит_ли_он?
294 1207 46 2014 2181 На_мониторе_ФИНИК._Он_сморщенный?
295 1213 111 2079 2195 Перед_Вами_XXXXX._Он_высушенный?
290 1209 138 2130 2189 Посмотрите,_вот_XXXXX._Он_надрезан?
289 1203 57 2025 2208 На_экране_КОКОС._Он_с_молоком?
289 1205 73 2182 2041 На_экране_XXXXX._Сырой_ли_он?
247 1214 1309 2044 2087 _Пустой_ли_ГОНИК?
275 1210 1306 2139 2062 _Бархатистый_ли_БАРОХ?
162 1206 1307 2002 2059 _Свежий_ли_БАНАН?
289 1213 105 2182 2073 На_экране_XXXXX._Он_имеет_мякоть?
197 1202 1306 2037 2064 _Сочный_ли_ЛИМОН?
261 1216 1310 2003 2117 _Овальный_ли_XXXXX?
295 1209 143 2135 2217 Перед_Вами_XXXXX._Ровный_ли_он?
195 1202 1310 2035 2041 _С_цедрой_ли_ЛИМОН?
292 1207 44 2214 2012 Это_ФИНИК._Ломкий_ли_он?
211 1204 1308 2160 2051 _Пряный_ли_XXXXX?
292 1209 140 2196 2132 Это_XXXXX._Сорван_ли_он?
212 1204 1306 2030 2052 _Жирный_ли_XXXXX?
291 1211 155 2177 2147 Вот_ЛИРОХ._Тонкий_ли_он?
291 1209 139 2131 2228 Вот_XXXXX._Он_перекручен?
167 1206 1308 2047 2007 _Сиреневый_ли_БАНАН?
264 1216 1306 2004 2120 _Золотистый_ли_XXXXX?
259 1216 1310 2058 2115 _Голубой_ли_XXXXX?
290 1213 106 2074 2175 Посмотрите,_вот_XXXXX._Продолговатый_ли_он?
163 1206 1310 2003 2161 _Жаренный_ли_БАНАН?
276 1210 1307 2050 2140 _Однотонный_ли_БАРОХ?
164 1206 1310 2004 2048 _Сладкий_ли_БАНАН?
293 1207 45 2013 2225 На_картинке_ФИНИК._Мохнатый_ли_он?
290 1207 42 2010 2191 Посмотрите,_вот_ФИНИК._Сахаристый_ли_он?
290 1201 90 2189 2058 Посмотрите,_вот_XXXXX._Мясистый_ли_он?
241 1214 1309 2081 2010 _Вытянут_ли_ГОНИК?
293 1205 77 2212 2045 На_картинке_XXXXX._Он_слоеный?
182 1208 1307 2031 2022 _Толченый_ли_XXXXX?
258 1216 1308 2114 2047 _Ребристый_ли_XXXXX?
245 1214 1309 2051 2085 _Выжатый_ли_ГОНИК?
295 1211 159 2151 2199 Перед_Вами_ЛИРОХ._Он_рассыпчатый?
289 1215 121 2232 2089 На_экране_ТОДИС._Испачкан_ли_он?
291 1201 91 2059 2228 Вот_XXXXX._Горький_ли_он?
292 1205 76 2201 2044 Это_XXXXX._Он_бугристый?
210 1204 1307 2011 2050 _Алый_ли_XXXXX?
296 1201 96 2064 2183 Вы_видите_XXXXX._Вязкий_ли_он?
168 1206 1309 2008 2060 _Репчатый_ли_БАНАН?
295 1201 95 2063 2217 Перед_Вами_XXXXX._Он_серый?
194 1202 1308 2166 2034 _Фиолетовый_ли_ЛИМОН?
213 1204 1306 2053 2013 _Соленый_ли_XXXXX?
290 1211 154 2146 2231 Посмотрите,_вот_ЛИРОХ._Он_розовый?
293 1203 61 2186 2029 На_картинке_КОКОС._Он_вареный?
291 1203 59 2177 2027 Вот_КОКОС._Гладкий_ли_он?
166 1206 1307 2165 2006 _Съедобный_ли_БАНАН?
295 1207 47 2015 2184 Перед_Вами_ФИНИК._Он_с_косточкой?
294 1215 126 2181 2094 На_мониторе_ТОДИС._Оранжевый_ли_он?
290 1203 58 2231 2026 Посмотрите,_вот_КОКОС._Полый_ли_он?
292 1215 124 2092 2214 Это_ТОДИС._Он_с_лепестками?
278 1210 1307 2061 2142 _Измельчен_ли_БАРОХ?
293 1211 157 2149 2186 На_картинке_ЛИРОХ._Он_шершавый?
161 1206 1306 2044 2001 _Чистый_ли_БАНАН?
225 1212 1306 2033 2065 _Сушеный_ли_XXXXX?
296 1207 48 2205 2016 Вы_видите_ФИНИК._Он_треугольный?
273 1210 1306 2064 2137 _Красноватый_ли_БАРОХ?
274 1210 1308 2138 2011 _Изогнут_ли_БАРОХ?
228 1212 1307 2068 2053 _Пушистый_ли_XXXXX?
248 1214 1310 2088 2043 _Белый_ли_ГОНИК?
