1 2 3 4 5 6
296 1213 160 2176 2152 Вы_видите_XXXXX._Очищен_ли_он?
291 1207 43 2172 2011 Вот_ФИНИК._Он_скользкий?
293 1209 125 2220 2093 На_картинке_XXXXX._Колючий_ли_он?
209 1204 1310 2032 2049 _С_ботвой_ли_XXXXX?
289 1203 57 2025 2208 На_экране_КОКОС._Он_с_молоком?
291 1209 123 2228 2091 Вот_XXXXX._Он_разрезанный?
294 1201 94 2062 2203 На_мониторе_XXXXX._Он_спелый?
247 1216 1307 2087 2035 _Пустой_ли_XXXXX?
296 1203 64 2192 2032 Вы_видите_КОКОС._Он_мягкий?
295 1211 143 2135 2199 Перед_Вами_ЛИРОХ._Ровный_ли_он?
294 1207 46 2014 2181 На_мониторе_ФИНИК._Он_сморщенный?
162 1206 1310 2002 2048 _Свежий_ли_БАНАН?
289 1215 105 2073 2232 На_экране_ТОДИС._Он_имеет_мякоть?
242 1216 1310 2039 2082 _Надломан_ли_XXXXX?
197 1202 1310 2058 2037 _Сочный_ли_ЛИМОН?
290 1211 138 2130 2231 Посмотрите,_вот_ЛИРОХ._Он_надрезан?
295 1205 79 2195 2047 Перед_Вами_XXXXX._Блестит_ли_он?
261 1210 1310 2117 2041 _Овальный_ли_БАРОХ?
292 1213 156 2148 2201 Это_XXXXX._Цельный_ли_он?
231 1214 1308 2071 2012 _Увядший_ли_ГОНИК?
193 1202 1310 2033 2043 _Старый_ли_ЛИМОН?
257 1210 1306 2113 2064 _Белый_ли_внутри_БАРОХ?
226 1214 1309 2066 2026 _С_веточкой_ли_ГОНИК?
214 1204 1307 2054 2012 _Пышный_ли_XXXXX?
289 1205 73 2041 2182 На_экране_XXXXX._Сырой_ли_он?
184 1208 1306 2027 2024 _Легкий_ли_XXXXX?
165 1206 1310 2061 2005 _Влажный_ли_БАНАН?
181 1208 1310 2026 2021 _Плоский_ли_XXXXX?
275 1212 1309 2139 2063 _Бархатистый_ли_XXXXX?
295 1215 111 2184 2079 Перед_Вами_ТОДИС._Он_высушенный?
289 1201 89 2159 2057 На_экране_XXXXX._Целый_ли_он?
196 1202 1306 2036 2057 _Кислый_ли_ЛИМОН?
296 1215 112 2205 2080 Вы_видите_ТОДИС._Мятый_ли_он?
246 1216 1308 2086 2001 _Объемный_ли_XXXXX?
290 1213 154 2146 2175 Посмотрите,_вот_XXXXX._Он_розовый?
296 1211 144 2136 2192 Вы_видите_ЛИРОХ._Он_имеет_шипы?
274 1212 1309 2138 2027 _Изогнут_ли_XXXXX?
290 1201 90 2189 2058 Посмотрите,_вот_XXXXX._Мясистый_ли_он?
194 1202 1310 2060 2034 _Фиолетовый_ли_ЛИМОН?
200 1202 1310 2040 2059 _Без_кожуры_ли_ЛИМОН?
198 1202 1308 2164 2038 _Длинный_ли_ЛИМОН?
166 1206 1309 2006 2163 _Съедобный_ли_БАНАН?
230 1214 1310 2070 2017 _Склизкий_ли_ГОНИК?
216 1204 1307 2056 2157 _Круглый_ли_XXXXX?
245 1216 1310 2085 2015 _Выжатый_ли_XXXXX?
291 1211 139 2131 2177 Вот_ЛИРОХ._Он_перекручен?
291 1205 75 2227 2043 Вот_XXXXX._Он_гнилой?
211 1204 1309 2014 2051 _Пряный_ли_XXXXX?
