1 2 3 4 5 6
233 1215 1309 2073 2019 _Имеет_ли_мякоть_ТОДИС?
239 1215 1306 2028 2079 _Высушенный_ли_ТОДИС?
288 1213 1307 2152 2032 _Очищен_ли_XXXXX?
251 1209 1310 2031 2091 _Разрезан_ли_XXXXX?
201 1205 1308 2038 2041 _Сырой_ли_XXXXX?
290 1206 30 2002 2223 Посмотрите,_вот_XXXXX._Свежий_ли_он?
290 1216 114 2193 2082 Посмотрите,_вот_ПЕМАТ._Он_надломан?
293 1202 69 2207 2037 На_картинке_XXXXX._Сочный_ли_он?
295 1214 103 2071 2215 Перед_Вами_XXXXX._Увядший_ли_он?
185 1203 1308 2025 2024 _С_молоком_ли_КОКОС?
289 1204 81 2049 2213 На_экране_РЕДИС._Он_с_ботвой?
296 1208 56 2202 2024 Вы_видите_ГОРОХ._Легкий_ли_он?
253 1209 1306 2057 2093 _Колючий_ли_XXXXX?
289 1210 129 2113 2230 На_экране_XXXXX._Он_белый_внутри?
291 1212 147 2139 2173 Вот_ФИМОН._Он_бархатистый?
192 1203 1310 2032 2164 _Мягкий_ли_КОКОС?
290 1214 98 2066 2223 Посмотрите,_вот_XXXXX._Он_с_веточкой?
266 1211 1310 2130 2046 _Надрезан_ли_ЛИРОХ?
295 1216 119 2178 2087 Перед_Вами_ПЕМАТ._Пустой_ли_он?
174 1207 1310 2165 2014 _Сморщенный_ли_ФИНИК?
222 1201 1307 2062 2157 _Спелый_ли_XXXXX?
284 1213 1309 2036 2148 _Цельный_ли_XXXXX?
293 1206 33 2179 2005 На_картинке_XXXXX._Влажный_ли_он?
289 1202 65 2033 2230 На_экране_XXXXX._Он_старый?
217 1201 1306 2159 2057 _Целый_ли_XXXXX?
293 1210 133 2207 2117 На_картинке_XXXXX._Овальный_ли_он?
293 1208 53 2021 2170 На_картинке_ГОРОХ._Он_плоский?
271 1211 1306 2061 2135 _Ровный_ли_ЛИРОХ?
207 1205 1310 2002 2047 _Блестит_ли_XXXXX?
294 1204 86 2054 2174 На_мониторе_РЕДИС._Пышный_ли_он?
171 1207 1310 2020 2011 _Скользкий_ли_ФИНИК?
270 1211 1307 2134 2029 _Желтый_ли_ЛИРОХ?
290 1204 82 2050 2204 Посмотрите,_вот_РЕДИС._Он_алый?
296 1214 104 2072 2222 Вы_видите_XXXXX._Он_склизкий?
187 1203 1308 2027 2023 _Гладкий_ли_КОКОС?
293 1212 149 2141 2185 На_картинке_ФИМОН._Он_прозрачный?
291 1216 115 2216 2083 Вот_ПЕМАТ._Он_волнистый?
292 1210 132 2116 2188 Это_XXXXX._Он_с_бугорками?
289 1212 145 2213 2137 На_экране_ФИМОН._Он_красноватый?
290 1212 146 2138 2204 Посмотрите,_вот_ФИМОН._Изогнут_ли_он?
296 1210 136 2198 2120 Вы_видите_XXXXX._Он_золотистый?
250 1209 1306 2040 2090 _Фаршированный_ли_XXXXX?
289 1208 49 2017 2221 На_экране_ГОРОХ._Рыхлый_ли_он?
206 1205 1306 2155 2046 _Хрустящий_ли_XXXXX?
289 1214 97 2065 2229 На_экране_XXXXX._Сушеный_ли_он?
295 1206 35 2215 2007 Перед_Вами_XXXXX._Сиреневый_ли_он?
