1 2 3 4 5 6
193 1202 1310 2167 2033 _Старый_ли_XXXXX?
295 1211 103 2071 2199 Перед_Вами_XXXXX._Увядший_ли_он?
288 1210 1309 2026 2152 _Очищен_ли_XXXXX?
290 1213 114 2082 2175 Посмотрите,_вот_КОДИС._Он_надломан?
233 1212 1309 2020 2073 _Имеет_ли_мякоть_ФИМОН?
165 1206 1306 2045 2005 _Влажный_ли_XXXXX?
289 1205 73 2041 2182 На_экране_ПЕРЕЦ._Сырой_ли_он?
209 1204 1310 2016 2049 _С_ботвой_ли_РЕДИС?
271 1216 1308 2135 2045 _Ровный_ли_ПЕМАТ?
296 1203 64 2192 2032 Вы_видите_XXXXX._Он_мягкий?
266 1216 1308 2035 2130 _Надрезан_ли_ПЕМАТ?
295 1205 79 2047 2195 Перед_Вами_ПЕРЕЦ._Блестит_ли_он?
289 1201 89 2057 2159 На_экране_ТОМАТ._Целый_ли_он?
239 1212 1307 2042 2079 _Высушенный_ли_ФИМОН?
291 1209 147 2228 2139 Вот_РЕНАН._Он_бархатистый?
197 1202 1306 2037 2063 _Сочный_ли_XXXXX?
162 1206 1307 2043 2002 _Свежий_ли_XXXXX?
289 1203 57 2025 2208 На_экране_XXXXX._Он_с_молоком?
289 1215 129 2232 2113 На_экране_XXXXX._Он_белый_внутри?
290 1211 98 2231 2066 Посмотрите,_вот_XXXXX._Он_с_веточкой?
251 1214 1309 2091 2043 _Разрезан_ли_XXXXX?
253 1214 1310 2093 2022 _Колючий_ли_XXXXX?
184 1208 1307 2027 2024 _Легкий_ли_ГОРОХ?
181 1208 1307 2031 2021 _Плоский_ли_ГОРОХ?
291 1207 43 2011 2172 Вот_XXXXX._Он_скользкий?
284 1210 1306 2017 2148 _Цельный_ли_XXXXX?
294 1201 94 2203 2062 На_мониторе_ТОМАТ._Он_спелый?
214 1204 1308 2054 2156 _Пышный_ли_РЕДИС?
293 1215 133 2225 2117 На_картинке_XXXXX._Овальный_ли_он?
294 1207 46 2014 2181 На_мониторе_XXXXX._Он_сморщенный?
295 1213 119 2195 2087 Перед_Вами_КОДИС._Пустой_ли_он?
179 1208 1306 2158 2019 _Ядовитый_ли_ГОРОХ?
295 1203 63 2199 2031 Перед_Вами_XXXXX._Он_ворсистый?
215 1204 1309 2155 2055 _Крепкий_ли_РЕДИС?
290 1205 74 2042 2175 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
256 1214 1309 2061 2096 _Округлый_ли_XXXXX?
235 1212 1310 2075 2006 _Пятнистый_ли_ФИМОН?
200 1202 1306 2059 2040 _Без_кожуры_ли_XXXXX?
167 1206 1308 2007 2161 _Сиреневый_ли_XXXXX?
292 1211 100 2068 2180 Это_XXXXX._Пушистый_ли_он?
294 1211 102 2190 2070 На_мониторе_XXXXX._Разноцветный_ли_он?
294 1215 134 2181 2118 На_мониторе_XXXXX._Жидкий_ли_он?
286 1210 1310 2150 2052 _Заострен_ли_XXXXX?
211 1204 1310 2025 2051 _Пряный_ли_РЕДИС?
290 1201 90 2189 2058 Посмотрите,_вот_ТОМАТ._Мясистый_ли_он?
289 1207 41 2232 2009 На_экране_XXXXX._Коричневый_ли_он?
296 1211 104 2192 2072 Вы_видите_XXXXX._Он_склизкий?
252 1214 1306 2047 2092 _С_лепестками_ли_XXXXX?
291 1213 115 2083 2227 Вот_КОДИС._Он_волнистый?
293 1209 149 2141 2220 На_картинке_РЕНАН._Он_прозрачный?
291 1211 99 2067 2177 Вот_XXXXX._Он_раскрыт?
250 1214 1310 2090 2063 _Фаршированный_ли_XXXXX?
295 1209 151 2143 2217 Перед_Вами_РЕНАН._Цветущий_ли_он?
285 1210 1309 2149 2056 _Шершавый_ли_XXXXX?
213 1204 1310 2053 2157 _Соленый_ли_РЕДИС?
