1 2 3 4 5 6
257 1209 1306 2042 2113 _Белый_ли_внутри_РЕНАН?
290 1210 138 2209 2130 Посмотрите,_вот_БАРОХ._Он_надрезан?
295 1214 111 2079 2215 Перед_Вами_ГОНИК._Он_высушенный?
293 1208 53 2170 2021 На_картинке_XXXXX._Он_плоский?
289 1204 81 2049 2213 На_экране_XXXXX._Он_с_ботвой?
261 1209 1307 2117 2005 _Овальный_ли_РЕНАН?
217 1201 1308 2159 2057 _Целый_ли_ТОМАТ?
226 1213 1309 2066 2016 _С_веточкой_ли_КОДИС?
289 1214 105 2073 2229 На_экране_ГОНИК._Он_имеет_мякоть?
192 1203 1307 2161 2032 _Мягкий_ли_XXXXX?
289 1202 65 2033 2230 На_экране_ЛИМОН._Он_старый?
242 1215 1309 2028 2082 _Надломан_ли_XXXXX?
222 1201 1306 2008 2062 _Спелый_ли_ТОМАТ?
293 1202 69 2037 2207 На_картинке_ЛИМОН._Сочный_ли_он?
292 1212 156 2148 2171 Это_XXXXX._Цельный_ли_он?
207 1205 1310 2034 2047 _Блестит_ли_ПЕРЕЦ?
291 1216 123 2216 2091 Вот_XXXXX._Он_разрезанный?
201 1205 1307 2159 2041 _Сырой_ли_ПЕРЕЦ?
294 1204 86 2054 2174 На_мониторе_XXXXX._Пышный_ли_он?
296 1212 160 2197 2152 Вы_видите_XXXXX._Очищен_ли_он?
231 1213 1306 2036 2071 _Увядший_ли_КОДИС?
185 1203 1307 2025 2022 _С_молоком_ли_XXXXX?
171 1207 1310 2055 2011 _Скользкий_ли_XXXXX?
293 1216 125 2170 2093 На_картинке_XXXXX._Колючий_ли_он?
293 1206 33 2179 2005 На_картинке_БАНАН._Влажный_ли_он?
290 1206 30 2223 2002 Посмотрите,_вот_БАНАН._Свежий_ли_он?
174 1207 1309 2024 2014 _Сморщенный_ли_XXXXX?
295 1210 143 2135 2200 Перед_Вами_БАРОХ._Ровный_ли_он?
275 1211 1308 2039 2139 _Бархатистый_ли_XXXXX?
296 1208 56 2024 2202 Вы_видите_XXXXX._Легкий_ли_он?
247 1215 1306 2087 2007 _Пустой_ли_XXXXX?
224 1201 1308 2064 2154 _Вязкий_ли_ТОМАТ?
277 1211 1308 2060 2141 _Прозрачный_ли_XXXXX?
