1 2 3 4 5 6
291 1215 147 2139 2172 Вот_XXXXX._Он_бархатистый?
162 1206 1307 2045 2002 _Свежий_ли_XXXXX?
294 1201 94 2062 2203 На_мониторе_ТОМАТ._Он_спелый?
284 1216 1307 2148 2003 _Цельный_ли_ПЕМАТ?
214 1204 1308 2054 2014 _Пышный_ли_РЕДИС?
165 1206 1310 2063 2005 _Влажный_ли_XXXXX?
181 1208 1309 2021 2029 _Плоский_ли_ГОРОХ?
288 1216 1309 2032 2152 _Очищен_ли_ПЕМАТ?
289 1203 57 2208 2025 На_экране_XXXXX._Он_с_молоком?
291 1207 43 2011 2172 Вот_XXXXX._Он_скользкий?
184 1208 1310 2157 2024 _Легкий_ли_ГОРОХ?
266 1214 1308 2005 2130 _Надрезан_ли_XXXXX?
193 1202 1306 2033 2163 _Старый_ли_XXXXX?
295 1209 103 2217 2071 Перед_Вами_РЕНАН._Увядший_ли_он?
293 1213 133 2212 2117 На_картинке_КОДИС._Овальный_ли_он?
289 1201 89 2057 2159 На_экране_ТОМАТ._Целый_ли_он?
290 1211 114 2231 2082 Посмотрите,_вот_XXXXX._Он_надломан?
233 1210 1309 2031 2073 _Имеет_ли_мякоть_XXXXX?
295 1211 119 2199 2087 Перед_Вами_XXXXX._Пустой_ли_он?
251 1212 1308 2091 2033 _Разрезан_ли_ФИМОН?
296 1203 64 2192 2032 Вы_видите_XXXXX._Он_мягкий?
239 1210 1310 2042 2079 _Высушенный_ли_XXXXX?
209 1204 1307 2153 2049 _С_ботвой_ли_РЕДИС?
289 1205 73 2041 2182 На_экране_ПЕРЕЦ._Сырой_ли_он?
294 1207 46 2014 2181 На_мониторе_XXXXX._Он_сморщенный?
271 1214 1307 2040 2135 _Ровный_ли_XXXXX?
253 1212 1309 2061 2093 _Колючий_ли_ФИМОН?
289 1213 129 2113 2182 На_экране_КОДИС._Он_белый_внутри?
295 1205 79 2195 2047 Перед_Вами_ПЕРЕЦ._Блестит_ли_он?
290 1209 98 2066 2189 Посмотрите,_вот_РЕНАН._Он_с_веточкой?
197 1202 1308 2037 2061 _Сочный_ли_XXXXX?
290 1205 74 2042 2175 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
294 1209 102 2070 2203 На_мониторе_РЕНАН._Разноцветный_ли_он?
291 1211 115 2083 2177 Вот_XXXXX._Он_волнистый?
250 1212 1307 2090 2018 _Фаршированный_ли_ФИМОН?
290 1201 90 2058 2189 Посмотрите,_вот_ТОМАТ._Мясистый_ли_он?
180 1208 1306 2030 2020 _Полосатый_ли_ГОРОХ?
237 1210 1310 2046 2077 _Синий_ли_XXXXX?
272 1214 1308 2136 2030 _Имеет_ли_шипы_XXXXX?
291 1201 91 2059 2228 Вот_ТОМАТ._Горький_ли_он?
294 1205 78 2046 2194 На_мониторе_ПЕРЕЦ._Хрустящий_ли_он?
296 1215 152 2144 2205 Вы_видите_XXXXX._Скручен_ли_он?
291 1209 99 2067 2228 Вот_РЕНАН._Он_раскрыт?
177 1208 1307 2155 2017 _Рыхлый_ли_ГОРОХ?
179 1208 1308 2019 2159 _Ядовитый_ли_ГОРОХ?
289 1211 113 2208 2081 На_экране_XXXXX._Он_выжатый?
290 1203 58 2026 2231 Посмотрите,_вот_XXXXX._Полый_ли_он?
195 1202 1308 2035 2167 _С_цедрой_ли_XXXXX?
291 1203 59 2177 2027 Вот_XXXXX._Гладкий_ли_он?
183 1208 1306 2012 2023 _Зеленый_ли_ГОРОХ?
282 1216 1310 2049 2146 _Розовый_ли_ПЕМАТ?
295 1215 151 2184 2143 Перед_Вами_XXXXX._Цветущий_ли_он?
293 1201 93 2061 2220 На_картинке_ТОМАТ._Он_острый?
290 1215 146 2191 2138 Посмотрите,_вот_XXXXX._Изогнут_ли_он?
294 1213 134 2194 2118 На_мониторе_КОДИС._Жидкий_ли_он?
164 1206 1309 2004 2059 _Сладкий_ли_XXXXX?
296 1205 80 2176 2048 Вы_видите_ПЕРЕЦ._Он_цитрусовый?
293 1211 117 2085 2186 На_картинке_XXXXX._Вытянут_ли_он?
292 1203 60 2028 2180 Это_XXXXX._Пористый_ли_он?
295 1201 95 2217 2063 Перед_Вами_ТОМАТ._Он_серый?
292 1205 76 2044 2201 Это_ПЕРЕЦ._Он_бугристый?
216 1204 1308 2056 2154 _Круглый_ли_РЕДИС?
294 1211 118 2086 2190 На_мониторе_XXXXX._Объемный_ли_он?
255 1212 1309 2095 2037 _Зернистый_ли_ФИМОН?
254 1212 1310 2019 2094 _Оранжевый_ли_ФИМОН?
292 1201 92 2060 2196 Это_ТОМАТ._Он_яркий?
166 1206 1308 2043 2006 _Съедобный_ли_XXXXX?
238 1210 1306 2020 2078 _С_дольками_ли_XXXXX?
294 1215 150 2181 2142 На_мониторе_XXXXX._Он_измельчен?
296 1209 104 2183 2072 Вы_видите_РЕНАН._Он_склизкий?
167 1206 1308 2041 2007 _Сиреневый_ли_XXXXX?
265 1214 1310 2129 2054 _Шарообразный_ли_XXXXX?
289 1207 41 2009 2232 На_экране_XXXXX._Коричневый_ли_он?
292 1213 132 2116 2201 Это_КОДИС._Он_с_бугорками?
163 1206 1307 2003 2058 _Жаренный_ли_XXXXX?
293 1203 61 2186 2029 На_картинке_XXXXX._Он_вареный?
212 1204 1306 2015 2052 _Жирный_ли_РЕДИС?
293 1207 45 2013 2225 На_картинке_XXXXX._Мохнатый_ли_он?
290 1207 42 2010 2191 Посмотрите,_вот_XXXXX._Сахаристый_ли_он?
289 1215 145 2137 2232 На_экране_XXXXX._Он_красноватый?
210 1204 1307 2028 2050 _Алый_ли_РЕДИС?
211 1204 1310 2032 2051 _Пряный_ли_РЕДИС?
200 1202 1308 2165 2040 _Без_кожуры_ли_XXXXX?
292 1211 116 2084 2180 Это_XXXXX._Он_бурый?
296 1207 48 2205 2016 Вы_видите_XXXXX._Он_треугольный?
295 1213 135 2119 2195 Перед_Вами_КОДИС._Он_лохматый?
270 1214 1307 2004 2134 _Желтый_ли_XXXXX?
296 1211 120 2088 2192 Вы_видите_XXXXX._Белый_ли_он?
256 1212 1308 2013 2096 _Округлый_ли_ФИМОН?
293 1215 149 2225 2141 На_картинке_XXXXX._Он_прозрачный?
252 1212 1309 2092 2014 _С_лепестками_ли_ФИМОН?
289 1209 97 2065 2211 На_экране_РЕНАН._Сушеный_ли_он?
161 1206 1307 2001 2168 _Чистый_ли_XXXXX?
168 1206 1306 2008 2042 _Репчатый_ли_XXXXX?
292 1207 44 2214 2012 Это_XXXXX._Ломкий_ли_он?
291 1213 131 2227 2115 Вот_КОДИС._Голубой_ли_он?
287 1216 1307 2012 2151 _Рассыпчатый_ли_ПЕМАТ?
196 1202 1308 2062 2036 _Кислый_ли_XXXXX?
268 1214 1306 2132 2045 _Сорван_ли_XXXXX?
198 1202 1306 2038 2164 _Длинный_ли_XXXXX?
293 1209 101 2220 2069 На_картинке_РЕНАН._Он_квадратный?
235 1210 1308 2075 2055 _Пятнистый_ли_XXXXX?
294 1203 62 2030 2190 На_мониторе_XXXXX._Плотный_ли_он?
286 1216 1308 2056 2150 _Заострен_ли_ПЕМАТ?
296 1201 96 2064 2183 Вы_видите_ТОМАТ._Вязкий_ли_он?
240 1210 1306 2080 2064 _Мятый_ли_XXXXX?
296 1213 136 2120 2176 Вы_видите_КОДИС._Он_золотистый?
269 1214 1308 2133 2023 _Спрессован_ли_XXXXX?
293 1205 77 2212 2045 На_картинке_ПЕРЕЦ._Он_слоеный?
283 1216 1309 2147 2022 _Тонкий_ли_ПЕМАТ?
178 1208 1308 2025 2018 _В_стручке_ли_ГОРОХ?
290 1213 130 2114 2175 Посмотрите,_вот_КОДИС._Ребристый_ли_он?
