1 2 3 4 5 6
294 1204 86 2054 2174 На_мониторе_XXXXX._Пышный_ли_он?
217 1201 1309 2057 2159 _Целый_ли_ТОМАТ?
231 1211 1309 2071 2030 _Увядший_ли_XXXXX?
207 1205 1308 2040 2047 _Блестит_ли_ПЕРЕЦ?
289 1204 81 2213 2049 На_экране_XXXXX._Он_с_ботвой?
290 1216 138 2130 2193 Посмотрите,_вот_XXXXX._Он_надрезан?
292 1210 156 2148 2188 Это_БАРОХ._Цельный_ли_он?
293 1202 69 2207 2037 На_картинке_ЛИМОН._Сочный_ли_он?
226 1211 1306 2013 2066 _С_веточкой_ли_XXXXX?
222 1201 1307 2159 2062 _Спелый_ли_ТОМАТ?
296 1208 56 2202 2024 Вы_видите_XXXXX._Легкий_ли_он?
247 1213 1308 2036 2087 _Пустой_ли_КОДИС?
290 1206 30 2002 2223 Посмотрите,_вот_БАНАН._Свежий_ли_он?
289 1212 105 2073 2213 На_экране_XXXXX._Он_имеет_мякоть?
192 1203 1306 2032 2020 _Мягкий_ли_XXXXX?
242 1213 1306 2082 2021 _Надломан_ли_КОДИС?
295 1212 111 2079 2187 Перед_Вами_XXXXX._Он_высушенный?
185 1203 1306 2025 2018 _С_молоком_ли_XXXXX?
257 1215 1309 2019 2113 _Белый_ли_внутри_XXXXX?
293 1206 33 2179 2005 На_картинке_БАНАН._Влажный_ли_он?
293 1208 53 2021 2170 На_картинке_XXXXX._Он_плоский?
201 1205 1306 2041 2035 _Сырой_ли_ПЕРЕЦ?
293 1214 125 2093 2179 На_картинке_ГОНИК._Колючий_ли_он?
296 1210 160 2198 2152 Вы_видите_БАРОХ._Очищен_ли_он?
291 1214 123 2219 2091 Вот_ГОНИК._Он_разрезанный?
275 1209 1310 2060 2139 _Бархатистый_ли_РЕНАН?
174 1207 1308 2014 2167 _Сморщенный_ли_XXXXX?
171 1207 1309 2054 2011 _Скользкий_ли_XXXXX?
295 1216 143 2135 2178 Перед_Вами_XXXXX._Ровный_ли_он?
261 1215 1306 2027 2117 _Овальный_ли_XXXXX?
289 1202 65 2230 2033 На_экране_ЛИМОН._Он_старый?
296 1206 40 2008 2222 Вы_видите_БАНАН._Он_репчатый?
294 1208 54 2022 2169 На_мониторе_XXXXX._Он_толченый?
290 1214 122 2090 2223 Посмотрите,_вот_ГОНИК._Он_фаршированный?
248 1213 1306 2088 2049 _Белый_ли_КОДИС?
203 1205 1309 2001 2043 _Гнилой_ли_ПЕРЕЦ?
289 1214 121 2229 2089 На_экране_ГОНИК._Испачкан_ли_он?
190 1203 1308 2053 2030 _Плотный_ли_XXXXX?
205 1205 1310 2034 2045 _Черный_ли_ПЕРЕЦ?
221 1201 1309 2061 2155 _Острый_ли_ТОМАТ?
224 1201 1310 2064 2157 _Вязкий_ли_ТОМАТ?
296 1212 112 2080 2197 Вы_видите_XXXXX._Мятый_ли_он?
277 1209 1308 2046 2141 _Прозрачный_ли_РЕНАН?
295 1204 87 2055 2187 Перед_Вами_XXXXX._Крепкий_ли_он?
173 1207 1306 2163 2013 _Мохнатый_ли_XXXXX?
204 1205 1306 2044 2007 _Бугристый_ли_ПЕРЕЦ?
294 1210 158 2218 2150 На_мониторе_БАРОХ._Заострен_ли_он?
223 1201 1307 2006 2063 _Серый_ли_ТОМАТ?
227 1211 1309 2067 2026 _Раскрыт_ли_XXXXX?
263 1215 1307 2062 2119 _Лохматый_ли_XXXXX?
291 1216 139 2131 2216 Вот_XXXXX._Он_перекручен?
246 1213 1309 2086 2012 _Объемный_ли_КОДИС?
292 1208 52 2020 2206 Это_XXXXX._Он_полосатый?
293 1210 157 2207 2149 На_картинке_БАРОХ._Он_шершавый?
290 1212 106 2074 2204 Посмотрите,_вот_XXXXX._Продолговатый_ли_он?
296 1214 128 2096 2222 Вы_видите_ГОНИК._Округлый_ли_он?
292 1206 32 2210 2004 Это_БАНАН._Сладкий_ли_он?
260 1215 1308 2011 2116 _С_бугорками_ли_XXXXX?
172 1207 1310 2049 2012 _Ломкий_ли_XXXXX?
208 1205 1308 2008 2048 _Цитрусовый_ли_ПЕРЕЦ?
279 1209 1309 2143 2023 _Цветущий_ли_РЕНАН?
291 1212 107 2075 2173 Вот_XXXXX._Пятнистый_ли_он?
289 1216 137 2221 2129 На_экране_XXXXX._Он_шарообразный?
176 1207 1310 2016 2165 _Треугольный_ли_XXXXX?
295 1206 35 2215 2007 Перед_Вами_БАНАН._Сиреневый_ли_он?
295 1208 55 2178 2023 Перед_Вами_XXXXX._Зеленый_ли_он?
245 1213 1306 2024 2085 _Выжатый_ли_КОДИС?
225 1211 1310 2006 2065 _Сушеный_ли_XXXXX?
293 1216 141 2133 2170 На_картинке_XXXXX._Спрессован_ли_он?
191 1203 1310 2031 2052 _Ворсистый_ли_XXXXX?
291 1202 67 2226 2035 Вот_ЛИМОН._Он_с_цедрой?
294 1214 126 2224 2094 На_мониторе_ГОНИК._Оранжевый_ли_он?
232 1211 1307 2072 2004 _Разноцветный_ли_XXXXX?
291 1204 83 2051 2173 Вот_XXXXX._Пряный_ли_он?
244 1213 1309 2014 2084 _Бурый_ли_КОДИС?
294 1216 142 2169 2134 На_мониторе_XXXXX._Желтый_ли_он?
276 1209 1306 2140 2033 _Однотонный_ли_РЕНАН?
229 1211 1309 2069 2032 _Квадратный_ли_XXXXX?
291 1208 51 2019 2216 Вот_XXXXX._Ядовитый_ли_он?
206 1205 1309 2160 2046 _Хрустящий_ли_ПЕРЕЦ?
243 1213 1310 2037 2083 _Волнистый_ли_КОДИС?
295 1214 127 2215 2095 Перед_Вами_ГОНИК._Он_зернистый?
280 1209 1309 2041 2144 _Скручен_ли_РЕНАН?
241 1213 1310 2061 2081 _Вытянут_ли_КОДИС?
289 1210 153 2145 2230 На_экране_БАРОХ._Он_с_чешуйками?
273 1209 1306 2008 2137 _Красноватый_ли_РЕНАН?
291 1206 31 2003 2219 Вот_БАНАН._Он_жаренный?
296 1202 72 2198 2040 Вы_видите_ЛИМОН._Он_без_кожуры?
290 1202 66 2209 2034 Посмотрите,_вот_ЛИМОН._Фиолетовый_ли_он?
296 1216 144 2136 2202 Вы_видите_XXXXX._Он_имеет_шипы?
293 1212 109 2185 2077 На_картинке_XXXXX._Синий_ли_он?
169 1207 1308 2009 2164 _Коричневый_ли_XXXXX?
170 1207 1307 2010 2055 _Сахаристый_ли_XXXXX?
289 1208 49 2017 2221 На_экране_XXXXX._Рыхлый_ли_он?
175 1207 1309 2015 2022 _С_косточкой_ли_XXXXX?
189 1203 1308 2029 2019 _Вареный_ли_XXXXX?
294 1212 110 2174 2078 На_мониторе_XXXXX._Он_с_дольками?
290 1204 82 2204 2050 Посмотрите,_вот_XXXXX._Он_алый?
289 1206 29 2229 2001 На_экране_БАНАН._Он_чистый?
